FID,FID_1,MMSI,IMONumber,VesselType,Latitude,Longitude,PositionTi,Vessel_Len,Vessel_Bre,POI_Name,POIDistanc,IsSat,OBJECTID,Shape_Leng,RiverMile,Distance
598,9168,367539140,3145728,Vessel,40.50065333,-80.07623,2014-02-19 07:30:02.800,50,12,"Shenango Coal Dock, PA",0.15,N,7,0.014501179,7,0.00225437
599,9169,367539140,3145728,Vessel,40.50062833,-80.07616667,2014-02-19 08:00:42.853,50,12,"Shenango Coal Dock, PA",0.15,N,7,0.014501179,7,0.00227175
600,9170,367539140,3145728,Vessel,40.50059333,-80.07614333,2014-02-19 08:30:02.110,50,12,"Shenango Coal Dock, PA",0.15,N,7,0.014501179,7,0.00225738
601,9171,367539140,3145728,Vessel,40.50058,-80.07621,2014-02-19 09:00:23.147,50,12,"Shenango Coal Dock, PA",0.15,N,7,0.014501179,7,0.00220714
602,9172,367539140,3145728,Vessel,40.5005,-80.07615333,2014-02-19 09:31:22.610,50,12,"Shenango Coal Dock, PA",0.14,N,7,0.014501179,7,0.00217627
603,9173,367539140,3145728,Vessel,40.5006,-80.07613333,2014-02-19 10:00:41.490,50,12,"Shenango Coal Dock, PA",0.15,N,7,0.014501179,7,0.00226868
604,9174,367539140,3145728,Vessel,40.50431,-80.08730833,2014-02-19 10:30:22.713,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00101027
605,9175,367539140,3145728,Vessel,40.50427833,-80.08692833,2014-02-19 11:00:22.517,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00110524
606,9176,367539140,3145728,Vessel,40.50467,-80.08871833,2014-02-19 11:30:21.587,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.0008869
607,9177,367539140,3145728,Vessel,40.50507,-80.08967333,2014-02-19 12:00:02.610,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00095083
608,9245,367539140,3145728,Vessel,40.50481833,-80.08894667,2014-02-21 02:00:31.860,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00095195
609,9246,367539140,3145728,Vessel,40.502025,-80.08180167,2014-02-21 02:30:11.257,50,12,"Aristech Chemical Corp., Neville Island Plant, PA",0.12,N,7,0.014501179,7,0.00066182
610,9259,367539140,3145728,Vessel,40.504545,-80.08786667,2014-02-22 01:30:12.160,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00104873
611,9322,367539160,0,Vessel,40.5048,-80.088885,2014-02-25 01:30:09.527,51,24,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00095491
612,9330,367539160,0,Vessel,40.50067167,-80.076185,2014-02-25 20:30:59.617,51,24,"Shenango Coal Dock, PA",0.15,N,7,0.014501179,7,0.0022958
613,9331,367539160,0,Vessel,40.50070667,-80.07616667,2014-02-25 21:00:00.173,51,24,"Shenango Coal Dock, PA",0.15,N,7,0.014501179,7,0.00233486
614,9332,367539160,0,Vessel,40.50061667,-80.0762,2014-02-25 21:30:00.003,51,24,"Shenango Coal Dock, PA",0.15,N,7,0.014501179,7,0.00224261
615,9333,367539160,0,Vessel,40.50456,-80.08846333,2014-02-25 22:00:20.167,51,24,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00086682
616,9363,367539160,0,Vessel,40.504845,-80.08881333,2014-02-26 16:00:08.870,51,24,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00102096
617,9370,367539160,0,Vessel,40.50384667,-80.08575667,2014-02-27 15:00:30.020,51,24,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0.16,N,7,0.014501179,7,0.00108259
618,9371,367539160,0,Vessel,40.50381,-80.08574833,2014-02-27 15:30:08.793,51,24,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0.16,N,7,0.014501179,7,0.0010507
619,9372,367539160,0,Vessel,40.50449667,-80.08793,2014-02-27 16:00:09.363,51,24,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00098228
620,9373,367539160,0,Vessel,40.50462167,-80.08843,2014-02-27 16:30:09.823,51,24,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00093602
621,9668,367553630,0,Vessel,40.50447833,-80.08828,2014-02-23 04:00:30.013,0,0,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00084993
622,9672,367553630,0,Vessel,40.50389,-80.08566833,2014-02-23 06:00:00.910,0,0,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0.16,N,7,0.014501179,7,0.00115255
623,9735,367553630,0,Vessel,40.50490667,-80.08901667,2014-02-25 00:00:41.190,0,0,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,7,0.014501179,7,0.00101238
624,410,143481,8842260,Tug,40.50616667,-80.09334833,2014-02-27 17:00:35.190,24,8,"PPC, Neville Island, PA",0.18,N,8,0.014501179,8,0.0007788
625,1128,366962960,100523550,WIG,40.507035,-80.09676167,2014-02-08 14:00:07.417,48,12,"Neville Chemical Co. Dock, PA",0.16,N,8,0.014501179,8,0.00047699
626,1137,366962960,100523550,WIG,40.50749,-80.09843167,2014-02-09 04:30:26.647,48,12,"Neville Chemical Co. Dock, PA",0.11,N,8,0.014501179,8,0.00035782
627,1253,366962960,100523550,WIG,40.50554167,-80.091145,2014-02-17 00:00:06.377,48,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0.13,N,8,0.014501179,8,0.00091265
628,1270,366962960,100523550,WIG,40.507465,-80.09883667,2014-02-18 00:00:36.873,48,12,"Neville Chemical Co. Dock, PA",0.09,N,8,0.014501179,8,0.00020109
629,1329,366962960,100523550,WIG,40.506825,-80.09594667,2014-02-24 15:00:11.360,48,12,"Neville Chemical Co. Dock, PA",0.19,N,8,0.014501179,8,0.00054653
630,1474,366962990,100529829,Vessel,40.50614333,-80.09321333,2014-02-07 22:30:37.987,48,12,"PPC, Neville Island, PA",0.18,N,8,0.014501179,8,0.00080113
631,1482,366962990,100529829,Vessel,40.50735167,-80.09808333,2014-02-08 16:30:47.920,48,12,"Neville Chemical Co. Dock, PA",0.11,N,8,0.014501179,8,0.00034166
632,1751,366967450,100608537,Vessel,40.508475,-80.10221833,2014-02-05 03:00:54.890,38,13,"Neville Chemical Co. Dock, PA",0.16,N,8,0.014501179,8,0.00004349
633,1913,366967450,100608537,Vessel,40.50842833,-80.10232833,2014-02-21 07:30:23.740,38,13,"Neville Chemical Co. Dock, PA",0.16,N,8,0.014501179,8,0.00003674
634,1915,366967450,100608537,Vessel,40.50521833,-80.08985667,2014-02-21 08:30:43.297,38,13,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,8,0.014501179,8,0.00103067
635,2026,366967590,100608409,Vessel,40.50783167,-80.09934167,2014-02-10 18:00:35.527,45,14,"Neville Chemical Co. Dock, PA",0.1,N,8,0.014501179,8,0.00038141
636,2135,366967590,100608409,Vessel,40.50672667,-80.09517,2014-02-19 09:30:15.873,45,14,"PPC, Neville Island, PA",0.19,N,8,0.014501179,8,0.00070894
637,2232,366989280,8836625,Vessel,40.50642167,-80.09466333,2014-02-05 10:00:46.523,46,12,"PPC, Neville Island, PA",0.18,N,8,0.014501179,8,0.00058742
638,2240,366989280,8836625,Vessel,40.50551167,-80.09094167,2014-02-07 22:01:08.170,46,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0.12,N,8,0.014501179,8,0.00095114
639,2534,366996740,572716,Search and rescue,40.50825333,-80.10002167,2014-02-18 14:00:30.420,210,15,"Neville Chemical Co. Dock, PA",0.12,N,8,0.014501179,8,0.00055614
640,4373,367168990,0,Vessel,40.50515667,-80.08985333,2014-02-18 22:30:39.023,42,11,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,8,0.014501179,8,0.00097353
641,4439,367320510,0,Vessel,40.50699,-80.09631667,2014-02-15 22:30:01.453,50,12,"Neville Chemical Co. Dock, PA",0.18,N,8,0.014501179,8,0.00058075
642,4449,367320510,0,Vessel,40.50611167,-80.093795,2014-02-16 21:30:01.733,50,12,"PPC, Neville Island, PA",0.17,N,8,0.014501179,8,0.00058004
643,4527,367320510,0,Vessel,40.50577833,-80.09186333,2014-02-21 19:00:31.703,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0.16,N,8,0.014501179,8,0.00090009
644,4953,367320710,100507147,Tug,40.50519833,-80.08984667,2014-02-20 22:00:30.360,42,13,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,8,0.014501179,8,0.00101507
645,4964,367320710,100507147,Tug,40.50875833,-80.10251333,2014-02-21 18:30:30.930,42,13,"Neville Chemical Co. Dock, PA",0.18,N,8,0.014501179,8,0.00021412
646,5023,367320710,100507147,Tug,40.50520833,-80.08987167,2014-02-25 19:00:12.783,42,13,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,8,0.014501179,8,0.0010163
647,5024,367320710,100507147,Tug,40.50520667,-80.08987,2014-02-25 19:30:12.383,42,13,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,8,0.014501179,8,0.00101528
648,5633,367333820,0,Vessel,40.50617167,-80.09370833,2014-02-26 13:00:31.900,25,7,"PPC, Neville Island, PA",0.18,N,8,0.014501179,8,0.0006652
649,5653,367333820,0,Vessel,40.505245,-80.09043167,2014-02-26 23:00:22.207,25,7,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,8,0.014501179,8,0.00086689
650,5758,367397760,100662749,Vessel,40.507115,-80.09706833,2014-02-12 17:00:23.810,50,14,"Neville Chemical Co. Dock, PA",0.15,N,8,0.014501179,8,0.00045175
651,5767,367397760,100662749,Vessel,40.50782167,-80.10005833,2014-02-15 17:00:23.147,50,14,"Neville Chemical Co. Dock, PA",0.09,N,8,0.014501179,8,0.00013641
652,5791,367397760,100662749,Vessel,40.50678667,-80.09593,2014-02-16 06:30:13.453,50,14,"Neville Chemical Co. Dock, PA",0.19,N,8,0.014501179,8,0.00051581
653,5802,367397760,100662749,Vessel,40.50627167,-80.094075,2014-02-17 01:30:54.147,50,14,"PPC, Neville Island, PA",0.18,N,8,0.014501179,8,0.00063912
654,5872,367397760,100662749,Vessel,40.505945,-80.09271667,2014-02-18 16:00:33.567,50,14,"PPC, Neville Island, PA",0.19,N,8,0.014501179,8,0.00077706
655,5932,367402990,5,Vessel,40.50629,-80.09325833,2014-02-14 03:30:38.630,40,10,"PPC, Neville Island, PA",0.19,N,8,0.014501179,8,0.00092486
656,6833,367434610,0,WIG,40.50586,-80.09207667,2014-02-19 18:00:22.393,36,9,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0.17,N,8,0.014501179,8,0.00090711
657,9069,367539140,3145728,Vessel,40.50635667,-80.094035,2014-02-10 09:30:32.560,50,12,"PPC, Neville Island, PA",0.18,N,8,0.014501179,8,0.00073255
658,9077,367539140,3145728,Vessel,40.50835333,-80.10192,2014-02-11 06:00:32.573,50,12,"Neville Chemical Co. Dock, PA",0.15,N,8,0.014501179,8,0.00002664
659,9158,367539140,3145728,Vessel,40.50595333,-80.09252,2014-02-18 09:30:02.703,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0.19,N,8,0.014501179,8,0.00084956
660,9159,367539140,3145728,Vessel,40.50519667,-80.08985333,2014-02-18 10:00:03.320,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,8,0.014501179,8,0.00101131
661,9160,367539140,3145728,Vessel,40.50520167,-80.08986,2014-02-18 10:30:02.047,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0,N,8,0.014501179,8,0.00101384
662,9242,367539140,3145728,Vessel,40.50623667,-80.09357,2014-02-21 00:30:32.580,50,12,"PPC, Neville Island, PA",0.18,N,8,0.014501179,8,0.00077205
663,9243,367539140,3145728,Vessel,40.50555333,-80.09121333,2014-02-21 01:00:12.233,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0.13,N,8,0.014501179,8,0.00090121
664,9244,367539140,3145728,Vessel,40.50555833,-80.09122667,2014-02-21 01:30:32.273,50,12,"OHIO RIVER EMSWORTH LOCK & DAM, PA",0.13,N,8,0.014501179,8,0.00090154
665,9321,367539160,0,Vessel,40.50872333,-80.10266167,2014-02-25 01:00:29.127,51,24,Shenango Ingot Mold Division Dock,0.18,N,8,0.014501179,8,0.00013231
666,9734,367553630,0,Vessel,40.50648833,-80.09499667,2014-02-24 23:30:01.713,0,0,"PPC, Neville Island, PA",0.18,N,8,0.014501179,8,0.00054081
667,277,143481,8842260,Tug,40.51172167,-80.11249333,2014-02-18 09:30:34.533,24,8,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.07,N,9,0.014501179,9,0.00055368
668,408,143481,8842260,Tug,40.511695,-80.11224333,2014-02-27 16:00:35.350,24,8,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.07,N,9,0.014501179,9,0.00057493
669,409,143481,8842260,Tug,40.50999,-80.10495,2014-02-27 16:30:35.730,24,8,Shenango Ingot Mold Division Dock,0.12,N,9,0.014501179,9,0.00057648
670,1337,366962960,100523550,WIG,40.509325,-80.10508667,2014-02-25 16:30:21.823,48,12,Shenango Ingot Mold Division Dock,0.09,N,9,0.014501179,9,0.0000965
671,1555,366962990,100529829,Vessel,40.51244167,-80.11550167,2014-02-17 15:00:48.727,48,12,"Marine Ways of Pittsburg, Short Dock, PA",0.07,N,9,0.014501179,9,0.00068978
672,1570,366962990,100529829,Vessel,40.51009167,-80.10756,2014-02-18 14:00:30.420,48,12,"Triad Metal Slip, PA",0.09,N,9,0.014501179,9,0.00011064
673,1762,366967450,100608537,Vessel,40.51148333,-80.112705,2014-02-06 00:30:45.580,38,13,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.06,N,9,0.014501179,9,0.0002795
674,1912,366967450,100608537,Vessel,40.51069667,-80.10816333,2014-02-21 07:00:23.340,38,13,"Triad Metal Slip, PA",0.09,N,9,0.014501179,9,0.00036889
675,1927,366967450,100608537,Vessel,40.51256833,-80.115765,2014-02-25 07:00:03.380,38,13,"Marine Ways of Pittsburg, Short Dock, PA",0.07,N,9,0.014501179,9,0.00076418
676,2036,366967590,100608409,Vessel,40.51263333,-80.11674,2014-02-11 16:00:05.747,45,14,"Neville Dev., Eng Works Div, Outfitting Dock, PA",0.07,N,9,0.014501179,9,0.000643
677,2130,366967590,100608409,Vessel,40.51205833,-80.11057167,2014-02-19 07:00:36.090,45,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.13,N,9,0.014501179,9,0.00124885
678,2131,366967590,100608409,Vessel,40.51227167,-80.1105,2014-02-19 07:30:16.347,45,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.00147191
679,2132,366967590,100608409,Vessel,40.51228333,-80.11047167,2014-02-19 08:00:35.853,45,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.00148873
680,2133,366967590,100608409,Vessel,40.51228167,-80.11047,2014-02-19 08:30:56.627,45,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.00148742
681,2134,366967590,100608409,Vessel,40.51227667,-80.11047,2014-02-19 09:00:34.960,45,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.00148251
682,2349,366989280,8836625,Vessel,40.508935,-80.10427833,2014-02-15 02:00:38.083,46,12,Shenango Ingot Mold Division Dock,0.11,N,9,0.014501179,9,0.00019914
683,2527,366996740,572716,Search and rescue,40.51280833,-80.117555,2014-02-18 10:30:49.750,210,15,"Neville Dev., Eng Works Div, Outfitting Dock, PA",0.07,N,9,0.014501179,9,0.00066018
684,2528,366996740,572716,Search and rescue,40.511415,-80.10834833,2014-02-18 11:00:49.477,210,15,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00103907
685,2529,366996740,572716,Search and rescue,40.51123,-80.10843833,2014-02-18 11:30:48.670,210,15,"Triad Metal Slip, PA",0.11,N,9,0.014501179,9,0.00084035
686,2530,366996740,572716,Search and rescue,40.511455,-80.10832667,2014-02-18 12:00:09.533,210,15,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00108245
687,2531,366996740,572716,Search and rescue,40.51138167,-80.10838667,2014-02-18 12:30:10.133,210,15,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00099907
688,2532,366996740,572716,Search and rescue,40.51139333,-80.108355,2014-02-18 13:00:48.470,210,15,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00101653
689,2533,366996740,572716,Search and rescue,40.51156667,-80.10825833,2014-02-18 13:30:10.243,210,15,"Triad Metal Slip, PA",0.13,N,9,0.014501179,9,0.00120506
690,2582,366999423,0,Vessel,40.51056333,-80.11158167,2014-02-06 13:51:32.530,38,10,"USACE, Pittsburgh District, Warehouse/Dock, PA",0,N,9,0.014501179,9,0.00041064
691,4243,367168990,0,Vessel,40.51164833,-80.110805,2014-02-05 12:30:19.227,42,11,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.1,N,9,0.014501179,9,0.00080202
692,4363,367168990,0,Vessel,40.51087,-80.10749333,2014-02-18 02:30:29.547,42,11,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.0006662
693,4364,367168990,0,Vessel,40.51078333,-80.10650333,2014-02-18 03:00:49.493,42,11,Shenango Ingot Mold Division Dock,0.14,N,9,0.014501179,9,0.00081518
694,4523,367320510,0,Vessel,40.512335,-80.11048833,2014-02-21 17:00:51.173,50,12,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.0015363
695,4524,367320510,0,Vessel,40.51241333,-80.11044833,2014-02-21 17:30:50.853,50,12,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.15,N,9,0.014501179,9,0.0016208
696,4525,367320510,0,Vessel,40.512435,-80.110395,2014-02-21 18:00:51.940,50,12,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.15,N,9,0.014501179,9,0.0016522
697,4526,367320510,0,Vessel,40.51245,-80.11037667,2014-02-21 18:30:52.057,50,12,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.15,N,9,0.014501179,9,0.0016704
698,4778,367320710,100507147,Tug,40.51051,-80.10910667,2014-02-09 11:30:10.503,42,13,"Triad Metal Slip, PA",0.06,N,9,0.014501179,9,0.00000662
699,4950,367320710,100507147,Tug,40.51217167,-80.11224167,2014-02-20 20:30:50.793,42,13,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.1,N,9,0.014501179,9,0.00104325
700,4951,367320710,100507147,Tug,40.51133667,-80.10872333,2014-02-20 21:00:11.767,42,13,"Triad Metal Slip, PA",0.11,N,9,0.014501179,9,0.00089101
701,5022,367320710,100507147,Tug,40.51043667,-80.10809333,2014-02-25 18:30:10.273,42,13,"Triad Metal Slip, PA",0.08,N,9,0.014501179,9,0.0001269
702,5863,367397760,100662749,Vessel,40.51226833,-80.11258167,2014-02-18 11:30:13.450,50,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.11,N,9,0.014501179,9,0.00107365
703,5864,367397760,100662749,Vessel,40.51216833,-80.11054667,2014-02-18 12:00:32.597,50,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.13,N,9,0.014501179,9,0.00136159
704,5865,367397760,100662749,Vessel,40.51219833,-80.110565,2014-02-18 12:30:32.667,50,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.00138757
705,5866,367397760,100662749,Vessel,40.512205,-80.11057667,2014-02-18 13:00:13.360,50,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.0013919
706,5867,367397760,100662749,Vessel,40.5122,-80.11053667,2014-02-18 13:30:13.523,50,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.00139458
707,5868,367397760,100662749,Vessel,40.51217667,-80.11053333,2014-02-18 14:00:54.390,50,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.00137231
708,5869,367397760,100662749,Vessel,40.51223333,-80.11052167,2014-02-18 14:30:34.443,50,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.00143015
709,5870,367397760,100662749,Vessel,40.51222,-80.11054167,2014-02-18 15:00:33.217,50,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.00141327
710,5871,367397760,100662749,Vessel,40.51222,-80.11052167,2014-02-18 15:30:34.223,50,14,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.14,N,9,0.014501179,9,0.00141707
711,5892,367397760,100662749,Vessel,40.51161667,-80.11487167,2014-02-19 14:00:13.870,50,14,"Marine Ways of Pittsburg, Short Dock, PA",0,N,9,0.014501179,9,0.00000069
712,5942,367402990,5,Vessel,40.51066667,-80.10808667,2014-02-14 08:30:38.460,40,10,"Triad Metal Slip, PA",0.09,N,9,0.014501179,9,0.00035398
713,5974,367402990,5,Vessel,40.50949667,-80.10587667,2014-02-15 00:30:29.017,40,10,Shenango Ingot Mold Division Dock,0.07,N,9,0.014501179,9,0.00019402
714,5989,367402990,5,Vessel,40.50917,-80.10367833,2014-02-15 08:00:29.163,40,10,Shenango Ingot Mold Division Dock,0.14,N,9,0.014501179,9,0.00022001
715,6161,367412570,2,Vessel,40.50929333,-80.10788,2014-02-18 16:00:18.910,46,11,"Triad Metal Slip, PA",0.07,N,9,0.014501179,9,0.0009552
716,6162,367412570,2,Vessel,40.50900833,-80.104485,2014-02-18 16:30:38.943,46,11,Shenango Ingot Mold Division Dock,0.1,N,9,0.014501179,9,0.00019782
717,6845,367434610,0,WIG,40.51140667,-80.11019667,2014-02-20 16:00:12.453,36,9,"Triad Metal Slip, PA",0.11,N,9,0.014501179,9,0.00068018
718,6920,367434610,0,WIG,40.51276167,-80.11638667,2014-02-22 16:00:42.657,36,9,"Marine Ways of Pittsburg, Short Dock, PA",0.08,N,9,0.014501179,9,0.00083605
719,6921,367434610,0,WIG,40.51127167,-80.10773,2014-02-22 16:30:02.510,36,9,"Triad Metal Slip, PA",0.13,N,9,0.014501179,9,0.00101567
720,6922,367434610,0,WIG,40.51122667,-80.10776,2014-02-22 17:00:21.703,36,9,"Triad Metal Slip, PA",0.13,N,9,0.014501179,9,0.00096579
721,6923,367434610,0,WIG,40.51111667,-80.10781167,2014-02-22 17:30:40.477,36,9,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00084799
722,6924,367434610,0,WIG,40.51115833,-80.107795,2014-02-22 18:00:41.280,36,9,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00089205
723,6925,367434610,0,WIG,40.51117,-80.10779667,2014-02-22 18:30:41.180,36,9,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00090319
724,6926,367434610,0,WIG,40.51118833,-80.10777,2014-02-22 19:00:02.123,36,9,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00092625
725,6927,367434610,0,WIG,40.51122667,-80.10778167,2014-02-22 19:30:02.210,36,9,"Triad Metal Slip, PA",0.13,N,9,0.014501179,9,0.00096168
726,6928,367434610,0,WIG,40.51118833,-80.1078,2014-02-22 20:00:43.570,36,9,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00092056
727,6929,367434610,0,WIG,40.51120833,-80.10778,2014-02-22 20:30:21.743,36,9,"Triad Metal Slip, PA",0.13,N,9,0.014501179,9,0.00094399
728,6930,367434610,0,WIG,40.51115667,-80.10778833,2014-02-22 21:01:20.067,36,9,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00089169
729,6931,367434610,0,WIG,40.511255,-80.10776333,2014-02-22 21:30:42.370,36,9,"Triad Metal Slip, PA",0.13,N,9,0.014501179,9,0.00099298
730,6932,367434610,0,WIG,40.51123333,-80.10775833,2014-02-22 22:00:43.923,36,9,"Triad Metal Slip, PA",0.13,N,9,0.014501179,9,0.00097265
731,6933,367434610,0,WIG,40.511195,-80.10779167,2014-02-22 22:30:02.133,36,9,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00092869
732,6934,367434610,0,WIG,40.51121167,-80.10777333,2014-02-22 23:00:01.157,36,9,"Triad Metal Slip, PA",0.13,N,9,0.014501179,9,0.00094854
733,6935,367434610,0,WIG,40.51121667,-80.10777667,2014-02-22 23:30:21.477,36,9,"Triad Metal Slip, PA",0.13,N,9,0.014501179,9,0.00095281
734,6936,367434610,0,WIG,40.51121167,-80.10778333,2014-02-23 00:00:20.720,36,9,"Triad Metal Slip, PA",0.13,N,9,0.014501179,9,0.00094664
735,6937,367434610,0,WIG,40.51119167,-80.10779833,2014-02-23 00:30:41.913,36,9,"Triad Metal Slip, PA",0.12,N,9,0.014501179,9,0.00092415
736,6938,367434610,0,WIG,40.51120667,-80.107755,2014-02-23 01:00:01.530,36,9,"Triad Metal Slip, PA",0.13,N,9,0.014501179,9,0.0009471
737,6967,367434610,0,WIG,40.51273833,-80.11717667,2014-02-26 05:30:21.200,36,9,"Neville Dev., Eng Works Div, Outfitting Dock, PA",0.07,N,9,0.014501179,9,0.00066323
738,9334,367539160,0,Vessel,40.51187167,-80.114995,2014-02-25 22:30:00.267,51,24,"Marine Ways of Pittsburg, Short Dock, PA",0,N,9,0.014501179,9,0.00022628
739,9362,367539160,0,Vessel,40.51205333,-80.11274,2014-02-26 15:30:49.427,51,24,"USACE, Pittsburgh District, Warehouse/Dock, PA",0.09,N,9,0.014501179,9,0.00083251
740,9374,367539160,0,Vessel,40.512935,-80.11731333,2014-02-27 17:00:29.753,51,24,"Neville Dev., Eng Works Div, Outfitting Dock, PA",0.08,N,9,0.014501179,9,0.0008304
741,9667,367553630,0,Vessel,40.512025,-80.11438167,2014-02-23 03:30:10.567,0,0,"Marine Ways of Pittsburg, Short Dock, PA",0.09,N,9,0.014501179,9,0.0004932
742,9673,367553630,0,Vessel,40.50902833,-80.103735,2014-02-23 06:30:21.217,0,0,Shenango Ingot Mold Division Dock,0.13,N,9,0.014501179,9,0.00006758
