FID,FID_1,MMSI,IMONumber,VesselType,Latitude,Longitude,PositionTi,Vessel_Len,Vessel_Bre,POI_Name,POIDistanc,OBJECTID,Shape_Leng,RiverMile,Distance
122,704,366962990,100529829,Vessel,40.440145,-80.01498,2014-06-01 14:30:24.007,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00247338
123,705,366962990,100529829,Vessel,40.44009167,-80.015005,2014-06-01 15:01:04.193,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00250962
124,706,366962990,100529829,Vessel,40.44012167,-80.014995,2014-06-01 15:30:23.413,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00248729
125,707,366962990,100529829,Vessel,40.44015333,-80.01500667,2014-06-01 16:01:02.803,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00245378
126,708,366962990,100529829,Vessel,40.440115,-80.01498,2014-06-01 16:30:04.240,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00250005
127,709,366962990,100529829,Vessel,40.44011167,-80.01498833,2014-06-01 17:00:03.930,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00249923
128,710,366962990,100529829,Vessel,40.44012333,-80.014955,2014-06-01 17:32:03.787,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00250417
129,711,366962990,100529829,Vessel,40.440115,-80.01496833,2014-06-01 18:00:22.710,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00250539
130,712,366962990,100529829,Vessel,40.44010833,-80.01497,2014-06-01 18:31:03.337,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00251055
131,713,366962990,100529829,Vessel,40.44013,-80.015,2014-06-01 19:00:42.413,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.0024776
132,714,366962990,100529829,Vessel,40.44010333,-80.01494667,2014-06-01 19:30:43.477,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00252575
133,715,366962990,100529829,Vessel,40.44011833,-80.01497,2014-06-01 20:00:23.693,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00250166
134,716,366962990,100529829,Vessel,40.440115,-80.01493167,2014-06-01 20:30:43.117,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00252245
135,717,366962990,100529829,Vessel,40.44009833,-80.01496333,2014-06-01 21:00:42.663,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00252249
136,718,366962990,100529829,Vessel,40.44009167,-80.01498333,2014-06-01 21:30:42.703,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00251933
137,719,366962990,100529829,Vessel,40.44009167,-80.01493167,2014-06-01 22:00:03.627,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.18,1,0.014501179,1,0.00254305
138,720,366962990,100529829,Vessel,40.44010167,-80.01497667,2014-06-01 22:31:02.640,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00251343
139,721,366962990,100529829,Vessel,40.44009167,-80.01497333,2014-06-01 23:00:02.453,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00252385
140,722,366962990,100529829,Vessel,40.44013333,-80.01497667,2014-06-01 23:30:02.843,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00248528
141,723,366962990,100529829,Vessel,40.44014,-80.01501833,2014-06-02 00:00:43.610,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00246042
142,724,366962990,100529829,Vessel,40.44014167,-80.01501,2014-06-02 00:32:42.377,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00246267
143,725,366962990,100529829,Vessel,40.44013333,-80.01496167,2014-06-02 01:00:42.627,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00249221
144,726,366962990,100529829,Vessel,40.44011,-80.01499167,2014-06-02 01:30:02.580,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00249921
145,727,366962990,100529829,Vessel,40.44010167,-80.01498667,2014-06-02 02:00:43.093,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.0025089
